codigo,descricao,local,quantidade,est_mk,pend_mk,est_moleri,pend_moleri,est_cm,pend_cm,est_olimpo,pend_olimpo,preco,inventario_id
M372090N5L20B,"M37 20X9,0 5X127 L ET20 BLACK",Planilha,4,4,0,0,8,4,4,0,0,843,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M372090N5L20BF,"M37 20X9,0 5X127 L ET20 BLACK FOSCO",Planilha,4,4,0,4,0,8,0,0,0,843,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M372090R6U0BF,"M37 20X9,0 6X139,7 U ET0 BLACK FOSCO",Planilha,20,20,0,0,0,8,0,0,0,843,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M372090R6U20B,"M37 20X9,0 6X139,7 U ET20 BLACK",Planilha,4,4,0,4,0,4,0,4,0,843,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M372090R6U20BF,"M37 20X9,0 6X139,7 U ET20 BLACK FOSCO",Planilha,28,28,0,4,0,4,16,8,0,843,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M372090R6U20GF,"M37 20X9,0 6X139,7 U ET20 GRAPHITE FOSCO",Planilha,8,8,0,8,0,8,0,4,0,843,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M372090R6U20GV,"M37 20X9,0 6X139,7 U ET20 GOLD",Planilha,8,8,0,8,0,8,0,4,0,843,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M372090R6U20HG,"M37 20X9,0 6X139,7 U ET20 HYPER GLOSS",Planilha,16,16,0,4,0,4,4,0,0,843,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M381570B4A30B,"M38 15X7,0 4X100 A ET30 BLACK",Planilha,0,0,0,0,100,0,280,0,60,0,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M381570G5A25B,"M38 15X7,0 5X114,3 A ET25 BLACK",Planilha,0,0,0,0,40,0,140,0,20,0,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M471570B430HD,"M47 15X7,0 4X100 ET30 HYPER DIAMOND",Planilha,0,0,0,0,0,0,0,0,0,575,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M501570G50CR,"M50 15X7,0 5X114 ET0 CROMADA",Planilha,108,108,0,8,0,20,0,0,0,1250,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M501570G525CR,"M50 15X7,0 5X114 ET25 CROMADA",Planilha,60,60,0,4,0,16,0,0,0,1250,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M501570G525HD,"M50 15X7,0 5X114 ET25 HYPER DIAMOND",Planilha,472,472,0,28,0,72,0,0,0,359,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M501570R50CR,"M50 15X7,0 5X139 ET0 CROMADA",Planilha,89,89,0,8,0,20,0,0,0,1250,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M501570R50HD,"M50 15X7,0 5X139 ET0 HYPER DIAMOND",Planilha,152,152,0,12,0,20,0,0,0,359,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M51560B4A38HG,"M5 15X6,0 4X100 A ET38 HYPER GLOSS",Planilha,7,7,0,4,0,0,51,16,0,354,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M51570E5G40HG,"M5 15X7,0 5X110 G ET40 HYPER GLOSS",Planilha,28,28,0,4,0,12,0,0,12,384,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M51760B442HG,"M5 17X6,0 4X100 ET42 HYPER GLOSS",Planilha,46,46,0,16,0,50,32,12,0,489,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M51770B440HG,"M5 17X7,0 4X100 ET40 HYPER GLOSS",Planilha,27,27,0,16,0,12,0,0,0,489,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M51770E540HG,"M5 17X7,0 5X110 ET40 HYPER GLOSS",Planilha,63,63,0,20,0,44,0,12,0,489,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M61570B432BD,"M6 15X7,0 4X100 ET32 BLACK DIAMOND",Planilha,8,8,20,4,0,4,4,0,0,384,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M61570B432HD,"M6 15X7,0 4X100 ET32 HYPER DIAMOND",Planilha,52,52,0,12,0,12,8,4,0,384,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M61570F532HD,"M6 15X7,0 5X112 ET32 HYPER DIAMOND",Planilha,3,3,56,0,12,0,12,0,4,384,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M61760B442HD,"M6 17X6,0 4X100 ET42 HYPER DIAMOND",Planilha,54,54,17,0,4,8,8,0,4,489,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M61760F542HD,"M6 17X6,0 5X112 ET42 HYPER DIAMOND",Planilha,29,29,16,4,0,8,20,4,0,489,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M61770B440HD,"M6 17X7,0 4X100 ET40 HYPER DIAMOND",Planilha,0,0,4,2,10,0,4,0,0,489,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M71450B335B,"M7 14X5,0 3X100 ET35 BLACK",Planilha,8,8,0,0,0,8,0,0,0,316,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M71450B335BD,"M7 14X5,0 3X100 ET35 BLACK DIAMOND",Planilha,8,8,0,4,0,8,0,0,0,316,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M81460G520,M8 14X6 5X114 ET20,Planilha,17,17,28,0,0,0,0,0,0,354,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M81460G520BD,"M8 14X6,0 5X114 ET20 BLACK DIAMOND",Planilha,58,58,0,8,0,24,0,4,6,354,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M81460G520FBD,"M8 14X6,0 5X114 ET20 FACE BLACK DIAMON",Planilha,13,13,40,7,0,4,20,2,6,354,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M81460G520P,"M8 14X6,0 5X114 ET20 POLIDA",Planilha,26,26,0,2,0,6,0,0,0,354,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M81470G530,"M8 14X7,0 5X114 ET30",Planilha,16,16,14,0,0,0,0,0,0,354,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M81470G530BD,"M8 14X7,0 5X114 ET30 BLACK DIAMOND",Planilha,51,51,0,10,0,12,0,7,0,354,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M81470G530FBD,"M8 14X7,0 5X114 ET30 FACE BLACK DIAMON",Planilha,27,27,0,6,0,6,36,8,0,354,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M81470G530P,"M8 14X7,0 5X114 ET30 POLIDA",Planilha,23,23,0,2,0,6,0,0,0,354,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M81570G525,"M8 15X7,0 5X114 ET25",Planilha,54,54,0,0,0,0,0,0,0,384,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M81570G525BD,"M8 15X7,0 5X114 ET25 BLACK DIAMOND",Planilha,64,64,0,18,0,17,0,6,0,384,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M81570G525FBD,"M8 15X7,0 5X114 ET25 FACE BLACK DIAMON",Planilha,16,16,20,3,25,0,20,14,0,384,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M81570G525P,"M8 15X7,0 5X114 ET25 POLIDA",Planilha,22,22,0,0,0,0,0,4,0,384,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M81580G525,"M8 15X8,0 5X114 ET25",Planilha,0,0,38,0,0,0,0,0,0,425,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M81580G525BD,"M8 15X8,0 5X114 ET25 BLACK DIAMOND",Planilha,51,51,0,14,0,16,0,6,0,425,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M81580G525FBD,"M8 15X8,0 5X114 ET25 FACE BLACK DIAMOND",Planilha,26,26,0,8,0,4,20,12,0,425,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M81580G525P,"M8 15X8,0 5X114 ET25 POLIDA",Planilha,13,13,0,0,0,6,0,0,0,425,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
R101355B436BD,"R10 13X5,5 4X100 ET36 BLACK DIAMOND",Planilha,1,1,27,0,0,0,0,0,8,290,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
R101355B436GD,"R10 13X5,5 4X100 ET36 GRAPHITE DIAMOND",Planilha,3,3,0,0,0,8,4,0,4,290,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
R101460B438BD,"R10 14X6,0 4X100 ET38 BLACK DIAMOND",Planilha,15,15,0,4,0,4,0,4,0,316,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
R101460B438GD,"R10 14X6,0 4X100 ET38 GRAPHITE DIAMOND",Planilha,8,8,0,4,0,3,4,8,0,316,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
R101560B438BD,"R10 15X6,0 4X100 ET38 BLACK DIAMOND",Planilha,0,0,15,0,0,4,0,0,0,354,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
R141560A442GD,"R14 15X6,0 4X98 ET42 GRAPHITE DIAMOND",Planilha,12,12,0,4,0,0,0,8,0,354,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
R141770A442GD,"R14 17X7,0 4X98 ET42 GRAPHITE DIAMOND",Planilha,15,15,0,8,0,11,0,4,4,489,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
R151560B445GF,"R15 15X6,0 4X100 ET45 GRAPHITE FOSCO",Planilha,11,11,0,0,0,15,4,8,0,354,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
R151560B445SS,"R15 15X6,0 4X100 ET45 SILVER STAR",Planilha,20,20,0,8,0,25,0,4,0,354,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
R151770B441GF,"R15 17X7,0 4X100 ET41 GRAPHITE FOSCO",Planilha,11,11,0,8,0,0,16,4,0,489,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
R151770B441SS,"R15 17X7,0 4X100 ET41 SILVER STAR",Planilha,7,7,0,9,0,0,20,12,0,489,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
R161460B443GF,"R16 14X6,0 4X100 ET43 GRAPHITE FOSCO",Planilha,19,19,0,8,0,19,0,8,0,316,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
R161460B443SS,"R16 14X6,0 4X100 ET43 SILVER STAR",Planilha,14,14,0,12,0,0,12,16,0,316,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
R161560B443GF,"R16 15X6,0 4X100 ET43 GRAPHITE FOSCO",Planilha,14,14,0,0,0,0,20,4,8,354,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
R161560B443SS,"R16 15X6,0 4X100 ET43 SILVER STAR",Planilha,16,16,0,16,0,1,40,11,4,354,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
R171560A441GF,"R17 15X6,0 4X98 ET41 GRAPHITE FOSCO",Planilha,4,4,0,0,0,0,0,0,0,354,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
R171560A441SS,"R17 15X6,0 4X98 ET41 SILVER STAR",Planilha,4,4,0,8,0,0,0,0,0,354,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
R181460A438GD,"R18 14X6,0 4X98 ET38 GRAPHITE DIAM F.L",Planilha,5,5,0,0,0,4,0,8,0,316,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
R181560A441GD,"R18 15X6,0 4X98 ET41 GRAPHITE DIAM F.L",Planilha,12,12,0,12,0,23,0,8,0,354,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
R201460A442GD,"R20 14X6,0 4X98 ET42 GRAPHITE DIAMOND",Planilha,24,24,0,20,0,16,0,8,16,316,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
R201560A442GD,"R20 15X6,0 4X98 ET42 GRAPHITE DIAMOND",Planilha,8,8,12,8,0,8,0,0,8,354,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
R201770A445GD,"R20 17X7,0 4X98 ET45 GRAPHITE DIAMOND",Planilha,23,23,0,4,0,10,0,4,12,489,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
R231560A435GD,"R23 15X6,0 4X98 ET35 GRAPHITE DIAM F.L",Planilha,21,21,0,4,0,22,0,12,0,354,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
R231770A441GD,"R23 17X7,0 4X98 ET41 GRAPHITE DIAM F.L",Planilha,36,36,0,8,0,22,0,4,0,489,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
R261460B449GF,"R26 14X6,0 4X100 ET49 GRAPHITE FOSCO",Planilha,16,16,0,12,0,20,0,4,4,316,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
R261460B449SS,"R26 14X6,0 4X100 ET49 SILVER STAR",Planilha,12,12,0,0,0,8,0,17,0,316,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
R261560B449GF,"R26 15X6,0 4X100 ET49 GRAPHITE FOSCO",Planilha,15,15,0,8,0,9,0,8,0,354,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
R261560B449SS,"R26 15X6,0 4X100 ET49 SILVER STAR",Planilha,7,7,8,12,0,15,17,16,0,354,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
R261770B443SS,"R26 17X7,0 4X100 ET43 SILVER STAR F.L",Planilha,20,20,0,4,0,8,0,8,0,489,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
R291770B440BD,"R29 17X7,0 4X100 ET40 BLACK DIAMOND",Planilha,0,0,8,0,4,0,16,0,0,489,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
R291770G540BD,"R29 17X7,0 5X114,3 ET40 BLACK DIAMOND",Planilha,44,44,0,16,0,56,0,8,0,489,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
R291870B440BD,"R29 18X7,0 4X100 ET40 BLACK DIAMOND F.L",Planilha,1,1,0,0,0,0,0,4,0,571,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
R291870G540BD,"R29 18X7,0 5X114 ET40 BLACK DIAMOND F.L",Planilha,28,28,0,4,0,20,0,4,0,571,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
R292075G545BD,"R29 20X7,5 5X114 ET45 BLACK DIAMOND F.L",Planilha,4,4,0,0,0,13,0,4,0,709,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
R321670R627GD,"R32 16X7,0 6X139,7 ET27 GRAF DIAM. F.L",Planilha,7,7,0,0,0,0,0,0,0,549,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
R321670R627SS,"R32 16X7,0 6X139,7 ET27 SILVER STAR F.L",Planilha,21,21,0,0,0,8,0,0,0,549,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
R371670R623GF,"R37 16X7,0 6X139,7 ET23 GRAPHITE FOSCO",Planilha,8,8,0,0,12,12,0,4,0,549,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
R371670R623SS,"R37 16X7,0 6X139,7 ET23 SILVER STAR",Planilha,30,30,0,12,0,8,0,12,0,549,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
R371770R623GF,"R37 17X7,0 6X139,7 ET23 GRAPHITE FOSCO",Planilha,40,40,0,4,0,20,0,4,0,617,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
R371770R623SS,"R37 17X7,0 6X139,7 ET23 SILVER STAR",Planilha,21,21,0,8,0,12,0,12,0,617,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
R372085R633SS,"R37 20X8,5 6X139,7 ET33 SILVER STAR F.L",Planilha,1,1,0,0,0,0,0,0,0,820,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
R391355A440BD,"R39 13X5,5 4X98 ET40 BLACK DIAMOND",Planilha,6,6,0,8,0,8,0,8,0,290,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
R391355B440BD,"R39 13X5,5 4X100 ET40 BLACK DIAMOND",Planilha,81,81,0,12,0,8,0,8,0,290,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
R391355D440BD,"R39 13X5,5 4X108 ET40 BLACK DIAMOND",Planilha,20,20,0,12,0,0,0,4,0,290,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
R391460A440BD,"R39 14X6,0 4X98 ET40 BLACK DIAMOND",Planilha,17,17,0,16,0,4,0,8,0,316,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
R391460B440BD,"R39 14X6,0 4X100 ET40 BLACK DIAMOND",Planilha,111,111,0,4,0,0,0,12,0,316,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
R391460D440BD,"R39 14X6,0 4X108 ET40 BLACK DIAMOND",Planilha,11,11,0,8,0,4,0,4,0,316,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
R411560D425BD,"R41 15X6,0 4X108 ET25 BLACK DIAMOND F.L",Planilha,8,8,0,4,0,0,0,0,0,354,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
R411560D425GD,"R41 15X6,0 4X108 ET25 GRAPHITE DIAM F.L",Planilha,4,4,0,0,0,0,0,4,0,354,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
R411560D425GF,"R41 15X6,0 4X108 ET25 GRAPHITE FOSCO F.L",Planilha,4,4,0,4,0,0,0,4,0,354,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
R411770D425GF,"R41 17X7,0 4X108 ET25 GRAPHITE FOSCO F.L",Planilha,1,1,0,0,0,0,0,0,0,489,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
R421460B439BD,"R42 14X6,0 4X100 ET39 BLACK DIAMOND",Planilha,19,19,0,4,0,12,0,0,12,316,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
R421560B445BD,"R42 15X6,0 4X100 ET45 BLACK DIAMOND",Planilha,12,12,0,8,0,16,0,4,4,354,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
R431460B439GF,"R43 14X6,0 4X100 ET39 GRAPHITE FOSCO F.L",Planilha,4,4,0,0,0,0,0,0,0,316,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
R431460B439SS,"R43 14X6,0 4X100 ET39 SILVER STAR F.L",Planilha,3,3,0,0,0,0,0,0,0,316,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
R451460B539GD,"R45 14X6,0 5X100 ET39 GRAPHITE DIAM F.L",Planilha,1,1,0,0,0,0,0,0,0,316,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
R451560B440BD,"R45 15X6,0 4X100 ET40 BLACK DIAMOND",Planilha,7,7,9,8,0,0,8,4,8,354,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
R451560B440GD,"R45 15X6,0 4X100 ET 40 GRAPHITE DIAMOND",Planilha,2,2,9,0,0,0,8,0,12,354,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
R451560B540GD,"R45 15X6,0 5X100 ET40 GRAPHITE DIAMOND",Planilha,0,0,8,0,4,0,4,0,0,354,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
R451770B440BD,"R45 17X7,0 4X100 ET40 BLACK DIAMOND F.L",Planilha,12,12,0,8,0,8,0,0,0,489,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
R451770B440GD,"R45 17X7,0 4X100 ET40 GRAPHITE DIAM F.L",Planilha,16,16,0,8,0,24,0,8,0,489,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
R451770B540GD,"R45 17X7,0 5X100 ET40 GRAPHITE DIAMOND",Planilha,4,4,0,0,0,0,0,0,0,489,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
R461770B541BD,"R46 17X7,0 5X100 ET41 BLACK DIAMOND F.L",Planilha,28,28,0,16,0,16,0,4,0,489,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
R461770F541BD,"R46 17X7,0 5X112 ET41 BLACK DIAMOND F.L",Planilha,21,21,0,12,0,8,0,12,0,489,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
R501460B428BD,"R50 14X6,0 4X100 ET28 BLACK DIAMOND F.L",Planilha,16,16,0,12,0,7,0,0,0,316,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
R501460B428SS,"R50 14X6,0 4X100 ET28 SILVER STAR F.L",Planilha,4,4,0,0,0,4,0,0,0,316,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
R511770B441GF,"R51 17X7,0 4X100 ET41 GRAPHITE FOSCO",Planilha,15,15,0,0,0,0,0,4,0,489,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
R511770B441SS,"R51 17X7,0 4X100 ET41 SILVER STAR",Planilha,27,27,0,20,0,22,4,8,0,489,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
R532085R635GD,"R53 20X8,5 6X139 ET35 GRAPHITE DIAM F.L",Planilha,16,16,0,0,0,8,0,4,0,820,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
R532085R635HG,"R53 20X8,5 6X139 ET35 HYPER GLOSS F.L",Planilha,16,16,0,4,0,8,0,0,0,820,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
R532290R640GD,"R53 22X9,0 6X139 ET40 GRAPHITE DIAM F.L",Planilha,2,2,8,0,4,0,4,0,0,1007,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
R532290R640HG,"R53 22X9,0 6X139 ET40 HYPER GLOSS F.L",Planilha,0,0,0,0,4,0,16,0,0,1007,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
R541770B440GD,"R54 17X7,0 4X100 ET40 GRAPHITE DIAM F.L",Planilha,2,2,0,0,0,0,0,0,0,489,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
R541770L540BD,"R54 17X7,0 5X120 ET40 BLACK DIAMOND F.L",Planilha,1,1,0,0,0,0,0,0,0,489,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
R541870C540GD,"R54 18X7,0 5X105 ET40 GRAPHITE DIAM F.L",Planilha,0,0,0,4,0,4,0,4,0,571,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
R541870G540BD,"R54 18X7,0 5X114 ET40 BLACK DIAMOND F.L",Planilha,7,7,0,4,0,8,0,0,0,571,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
R541870G540GD,"R54 18X7,0 5X114 ET40 GRAPHITE DIAM F.L",Planilha,8,8,0,0,0,4,0,0,0,571,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
R541870L540BD,"R54 18X7,0 5X120 ET40 BLACK DIAMOND F.L",Planilha,12,12,0,8,0,8,0,0,0,571,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
R541870L540GD,"R54 18X7,0 5X120 ET40 GRAPHITE DIAM F.L",Planilha,0,0,0,4,0,4,0,0,0,571,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
R542075F540BD,"R54 20X7,5 5X112 ET40 BLACK DIAMOND F.L",Planilha,2,2,0,0,0,0,0,0,0,709,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
R542075G540BD,"R54 20X7,5 5X114 ET40 BLACK DIAMOND F.L",Planilha,3,3,0,0,0,0,0,0,0,709,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
R542075L540GD,"R54 20X7,5 5X120 ET40 GRAPHITE DIAM F.L",Planilha,5,5,0,0,0,0,0,0,0,709,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
R561770L540GD,"R56 17X7,0 5X120 ET40 GRAPHITE DIAM F.L",Planilha,4,4,0,0,0,0,0,0,0,489,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
R601460A435BD,"R60 14X6,0 4X98 ET35 BLACK DIAMOND F.L",Planilha,4,4,0,8,0,4,0,12,0,316,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
R61560B440SS,"R6 15X6,0 4X100 ET40 SILVER STAR",Planilha,4,4,0,0,0,9,0,4,0,354,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
R61760B435SS,"R6 17X6,0 4X100 ET35 SILVER STAR",Planilha,99,99,0,0,0,0,0,0,0,450,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
R621560D425BD,"R62 15X6,0 4X108 ET25 BLACK DIAMOND F.L",Planilha,16,16,0,8,0,16,0,4,0,354,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
R621560D425GD,"R62 15X6,0 4X108 ET25 GRAPHITE DIAM F.L",Planilha,12,12,0,12,0,8,0,4,0,354,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
R621770D425BD,"R62 17X7,0 4X108 ET25 BLACK DIAMOND F.L",Planilha,28,28,0,8,0,4,0,8,0,489,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
R621770D425GD,"R62 17X7,0 4X108 ET25 GRAPHITE DIAM F.L",Planilha,8,8,0,4,0,4,0,0,0,489,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
R631460B436SS,"R63 14X6,0 4X100 ET36 SILVER STAR",Planilha,0,0,0,8,0,8,0,16,0,316,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
R641660B539B,"R64 16X6,0 5X100 ET39 BLACK F.L",Planilha,4,4,0,4,0,0,0,0,0,416,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
R641660B539GD,"R64 16X6,0 5X100 ET39 GRAPHITE DIAM F.L",Planilha,31,31,0,12,0,5,0,0,0,416,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
R651560B443GD,"R65 15X6,0 4X100 ET43 GRAPHITE DIAM F.L",Planilha,3,3,0,0,0,0,0,0,0,354,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
R651560B543GD,"R65 15X6,0 5X100 ET43 GRAPHITE DIAM . F.",Planilha,2,2,0,0,0,0,0,0,0,354,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
R661460D430B,"R66 14X6,0 4X108 ET30 BLACK",Planilha,8,8,0,12,0,12,0,4,0,316,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
R661460D430HG,"R66 14X6,0 4X108 ET30 HYPER GLOSS",Planilha,8,8,0,12,0,0,12,0,0,316,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
R661560D436B,"R66 15X6,0 4X108 ET36 BLACK",Planilha,40,40,0,12,0,0,0,4,0,354,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
R661560D436HG,"R66 15X6,0 4X108 ET36 HYPER GLOSS",Planilha,23,23,0,8,0,4,0,8,0,354,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
R71560B438GF,"R7 15X6,0 4X100 ET38 GRAPHITE FOSCO F.L",Planilha,7,7,0,4,0,0,0,0,0,354,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
R71560B438SS,"R7 15X6,0 4X100 ET38 SILVER STAR F.L",Planilha,12,12,0,4,0,16,0,4,0,354,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
R721670R625GD,"R72 16X7,0 6X139,7 ET25 GRAPHITE DIAMOND",Planilha,19,19,0,8,0,16,0,0,4,549,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
R721770R625GD,"R72 17X7,0 6X139,7 ET25 GRAPHITE DIAMOND",Planilha,29,29,0,6,0,0,8,8,0,617,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
R721870R625GD,"R72 18X7,0 6X139,7 ET25 GRAPHITE DIAMOND",Planilha,8,8,0,8,0,4,0,0,0,709,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
R722085R635GD,"R72 20X8,5 6X139,7 ET35 GRAPHITE DIAM FL",Planilha,4,4,0,4,0,3,0,4,0,820,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
